v АК,v ЦН,I(max)
1.3204020100502512,0.3326633165829146,0.26619995446798
1.3267336683417084,0.3326633165829146,0.26619995446798
1.3330653266331656,0.3326633165829146,0.27464975012894144
1.339396984924623,0.3326633165829146,0.2802829472362491
1.3457286432160802,0.3326633165829146,0.2802829472362491
1.3520603015075374,0.3326633165829146,0.2859161443435567
1.3583919597989949,0.3326633165829146,0.2887327428972105
1.364723618090452,0.3326633165829146,0.29154934145086436
1.3710552763819093,0.3326633165829146,0.29154934145086436
1.3773869346733667,0.3326633165829146,0.2999991371118258
1.383718592964824,0.3326633165829146,0.2999991371118258
1.3900502512562811,0.3326633165829146,0.2999991371118258
1.3963819095477386,0.3326633165829146,0.30281573566547965
1.4027135678391958,0.3326633165829146,0.30281573566547965
1.409045226130653,0.3326633165829146,0.30281573566547965
1.4153768844221104,0.3326633165829146,0.30281573566547965
1.4217085427135676,0.3326633165829146,0.30281573566547965
1.4280402010050248,0.3326633165829146,0.30281573566547965
1.4343718592964823,0.3326633165829146,0.30281573566547965
1.4407035175879395,0.3326633165829146,0.30281573566547965
1.4470351758793967,0.3326633165829146,0.30281573566547965
1.453366834170854,0.3326633165829146,0.30281573566547965
1.4596984924623113,0.3326633165829146,0.30281573566547965
1.4660301507537687,0.3326633165829146,0.30281573566547965
1.472361809045226,0.3326633165829146,0.30281573566547965
1.4786934673366832,0.3326633165829146,0.30281573566547965
1.4850251256281406,0.3326633165829146,0.30281573566547965
1.4913567839195978,0.3326633165829146,0.30281573566547965
1.497688442211055,0.3326633165829146,0.30281573566547965
1.5040201005025124,0.3326633165829146,0.30281573566547965
1.5103517587939697,0.3326633165829146,0.30281573566547965
1.5166834170854269,0.3326633165829146,0.30281573566547965
1.5230150753768843,0.3326633165829146,0.30281573566547965
1.5293467336683415,0.3326633165829146,0.30281573566547965
1.5356783919597987,0.3326633165829146,0.30281573566547965
1.5420100502512561,0.3326633165829146,0.30281573566547965
1.5483417085427134,0.3326633165829146,0.30281573566547965
1.5546733668341706,0.3326633165829146,0.30281573566547965
1.561005025125628,0.3326633165829146,0.30281573566547965
1.5673366834170852,0.3326633165829146,0.30281573566547965
1.5736683417085424,0.3326633165829146,0.30281573566547965
1.5799999999999998,0.3326633165829146,0.30281573566547965
0.32,0.33899497487437186,0.2666073667624353
0.32633165829145727,0.33899497487437186,0.2666073667624353
0.3326633165829146,0.33899497487437186,0.2666073667624353
0.33899497487437186,0.33899497487437186,0.2666073667624353
0.3453266331658291,0.33899497487437186,0.2666073667624353
0.35165829145728644,0.33899497487437186,0.2666073667624353
0.3579899497487437,0.33899497487437186,0.2666073667624353
0.364321608040201,0.33899497487437186,0.2666073667624353
0.3706532663316583,0.33899497487437186,0.2666073667624353
0.37698492462311556,0.33899497487437186,0.2666073667624353
0.3833165829145728,0.33899497487437186,0.2666073667624353
0.38964824120603014,0.33899497487437186,0.2666073667624353
0.3959798994974874,0.33899497487437186,0.2666073667624353
0.40231155778894473,0.33899497487437186,0.2666073667624353
0.408643216080402,0.33899497487437186,0.2666073667624353
0.4149748743718593,0.33899497487437186,0.2666073667624353
0.4213065326633166,0.33899497487437186,0.2666073667624353
0.42763819095477384,0.33899497487437186,0.2666073667624353
0.43396984924623117,0.33899497487437186,0.2666073667624353
0.44030150753768843,0.33899497487437186,0.2666073667624353
0.4466331658291457,0.33899497487437186,0.2666073667624353
0.452964824120603,0.33899497487437186,0.2666073667624353
0.4592964824120603,0.33899497487437186,0.2666073667624353
0.46562814070351755,0.33899497487437186,0.2666073667624353
0.47195979899497487,0.33899497487437186,0.2666073667624353
0.47829145728643213,0.33899497487437186,0.2666073667624353
0.4846231155778894,0.33899497487437186,0.2666073667624353
0.4909547738693467,0.33899497487437186,0.2666073667624353
0.497286432160804,0.33899497487437186,0.2666073667624353
0.5036180904522612,0.33899497487437186,0.2666073667624353
0.5099497487437186,0.33899497487437186,0.2666073667624353
0.5162814070351758,0.33899497487437186,0.2666073667624353
0.5226130653266331,0.33899497487437186,0.2666073667624353
0.5289447236180904,0.33899497487437186,0.2661621900357104
0.5352763819095476,0.33899497487437186,0.2661621900357104
0.541608040201005,0.33899497487437186,0.26571701330898534
0.5479396984924623,0.33899497487437186,0.26571701330898534
0.5542713567839196,0.33899497487437186,0.26527183658226045
0.5606030150753768,0.33899497487437186,0.26482665985553544
0.5669346733668341,0.33899497487437186,0.2643814831288105
0.5732663316582913,0.33899497487437186,0.2643814831288105
0.5795979899497488,0.33899497487437186,0.2643814831288105
0.585929648241206,0.33899497487437186,0.26393630640208554
0.5922613065326632,0.33899497487437186,0.26393630640208554
0.5985929648241206,0.33899497487437186,0.26304595294863564
0.6049246231155778,0.33899497487437186,0.2626007762219107
0.6112562814070351,0.33899497487437186,0.2626007762219107
0.6175879396984925,0.33899497487437186,0.26171042276846074
0.6239195979899497,0.33899497487437186,0.26126524604173573
0.630251256281407,0.33899497487437186,0.2599297158615609
0.6365829145728643,0.33899497487437186,0.25903936240811093
0.6429145728643215,0.33899497487437186,0.258594185681386
0.6492462311557788,0.33899497487437186,0.257703832227936
0.6555778894472362,0.33899497487437186,0.25725865550121113
0.6619095477386934,0.33899497487437186,0.2568134787744862
0.6682412060301507,0.33899497487437186,0.25547794859431133
0.674572864321608,0.33899497487437186,0.2550327718675863
0.6809045226130652,0.33899497487437186,0.2550327718675863
0.6872361809045225,0.33899497487437186,0.2550327718675863
0.6935678391959799,0.33899497487437186,0.2545875951408614
0.6998994974874371,0.33899497487437186,0.25369724168741153
0.7062311557788944,0.33899497487437186,0.25325206496068653
0.7125628140703517,0.33899497487437186,0.2519165347805116
0.7188944723618089,0.33899497487437186,0.2519165347805116
0.7252261306532662,0.33899497487437186,0.2519165347805116
0.7315577889447236,0.33899497487437186,0.2519165347805116
0.7378894472361808,0.33899497487437186,0.25147135805378673
0.7442211055276381,0.33899497487437186,0.2505810046003368
0.7505527638190954,0.33899497487437186,0.2505810046003368
0.7568844221105526,0.33899497487437186,0.2505810046003368
0.7632160804020099,0.33899497487437186,0.24924547442016193
0.7695477386934673,0.33899497487437186,0.24924547442016193
0.7758793969849245,0.33899497487437186,0.24924547442016193
0.7822110552763818,0.33899497487437186,0.24924547442016193
0.7885427135678391,0.33899497487437186,0.24880029769343698
0.7948743718592963,0.33899497487437186,0.24880029769343698
0.8012060301507536,0.33899497487437186,0.24880029769343698
0.807537688442211,0.33899497487437186,0.24880029769343698
0.8138693467336682,0.33899497487437186,0.24733408508908422
0.8202010050251256,0.33899497487437186,0.24586787248473146
0.8265326633165828,0.33899497487437186,0.24586787248473146
0.83286432160804,0.33899497487437186,0.24440165988037874
0.8391959798994975,0.33899497487437186,0.24146923467167322
0.8455276381909547,0.33899497487437186,0.24146923467167322
0.8518592964824119,0.33899497487437186,0.2385368094629677
0.8581909547738693,0.33899497487437186,0.23707059685861495
0.8645226130653265,0.33899497487437186,0.2356043842542622
0.8708542713567837,0.33899497487437186,0.2356043842542622
0.8771859296482412,0.33899497487437186,0.23413817164990944
0.8835175879396984,0.33899497487437186,0.22973953383685122
0.8898492462311556,0.33899497487437186,0.22827332123249847
0.896180904522613,0.33899497487437186,0.22827332123249847
0.9025125628140702,0.33899497487437186,0.2268071086281457
0.9088442211055274,0.33899497487437186,0.2268071086281457
0.9151758793969849,0.33899497487437186,0.22534089602379295
0.9215075376884421,0.33899497487437186,0.22240847081508744
0.9278391959798993,0.33899497487437186,0.22240847081508744
0.9341708542713567,0.33899497487437186,0.22240847081508744
0.9405025125628139,0.33899497487437186,0.22240847081508744
0.9468341708542711,0.33899497487437186,0.22240847081508744
0.9531658291457286,0.33899497487437186,0.22240847081508744
0.9594974874371858,0.33899497487437186,0.21800983300202917
0.965829145728643,0.33899497487437186,0.21800983300202917
0.9721608040201004,0.33899497487437186,0.21507740779332368
0.9784924623115576,0.33899497487437186,0.21361119518897093
0.9848241206030148,0.33899497487437186,0.21361119518897093
0.9911557788944723,0.33899497487437186,0.21214498258461817
0.9974874371859295,0.33899497487437186,0.21214498258461817
1.0038190954773867,0.33899497487437186,0.2106787699802654
1.0101507537688441,0.33899497487437186,0.20774634477155995
1.0164824120603013,0.33899497487437186,0.20774634477155995
1.0228140703517585,0.33899497487437186,0.2062801321672072
1.029145728643216,0.33899497487437186,0.2062801321672072
1.0354773869346732,0.33899497487437186,0.20334770695850168
1.0418090452261304,0.33899497487437186,0.19894906914544344
1.0481407035175878,0.33899497487437186,0.19748285654109068
1.054472361809045,0.33899497487437186,0.1945504313323852
1.0608040201005025,0.33899497487437186,0.1945504313323852
1.0671356783919597,0.33899497487437186,0.1945504313323852
1.0734673366834169,0.33899497487437186,0.1945504313323852
1.0797989949748743,0.33899497487437186,0.1945504313323852
1.0861306532663315,0.33899497487437186,0.19015179351932693
1.0924623115577887,0.33899497487437186,0.19015179351932693
1.0987939698492462,0.33899497487437186,0.19015179351932693
1.1051256281407034,0.33899497487437186,0.19015179351932693
1.1114572864321606,0.33899497487437186,0.19015179351932693
1.117788944723618,0.33899497487437186,0.19296839207298075
1.1241206030150752,0.33899497487437186,0.2014181877339422
1.1304522613065324,0.33899497487437186,0.2014181877339422
1.1367839195979899,0.33899497487437186,0.2014181877339422
1.143115577889447,0.33899497487437186,0.2014181877339422
1.1494472361809043,0.33899497487437186,0.2014181877339422
1.1557788944723617,0.33899497487437186,0.20423478628759603
1.162110552763819,0.33899497487437186,0.20705138484124985
1.1684422110552761,0.33899497487437186,0.20986798339490367
1.1747738693467336,0.33899497487437186,0.2155011805022113
1.1811055276381908,0.33899497487437186,0.2155011805022113
1.187437185929648,0.33899497487437186,0.2155011805022113
1.1937688442211054,0.33899497487437186,0.22113437760951893
1.2001005025125626,0.33899497487437186,0.22395097616317275
1.2064321608040198,0.33899497487437186,0.22676757471682657
1.2127638190954773,0.33899497487437186,0.22676757471682657
1.2190954773869345,0.33899497487437186,0.22676757471682657
1.2254271356783917,0.33899497487437186,0.22676757471682657
1.231758793969849,0.33899497487437186,0.22958417327048042
1.2380904522613063,0.33899497487437186,0.23240077182413424
1.2444221105527635,0.33899497487437186,0.23521737037778806
1.250753768844221,0.33899497487437186,0.23521737037778806
1.2570854271356782,0.33899497487437186,0.23521737037778806
1.2634170854271354,0.33899497487437186,0.23803396893144185
1.2697487437185928,0.33899497487437186,0.23803396893144185
1.27608040201005,0.33899497487437186,0.24085056748509567
1.2824120603015072,0.33899497487437186,0.24648376459240331
1.2887437185929647,0.33899497487437186,0.24930036314605714
1.2950753768844219,0.33899497487437186,0.2549335602533648
1.301407035175879,0.33899497487437186,0.2549335602533648
1.3077386934673365,0.33899497487437186,0.25775015880701857
1.3140703517587937,0.33899497487437186,0.26619995446798
1.3204020100502512,0.33899497487437186,0.26619995446798
1.3267336683417084,0.33899497487437186,0.26619995446798
1.3330653266331656,0.33899497487437186,0.27464975012894144
1.339396984924623,0.33899497487437186,0.2802829472362491
1.3457286432160802,0.33899497487437186,0.2802829472362491
1.3520603015075374,0.33899497487437186,0.2859161443435567
1.3583919597989949,0.33899497487437186,0.2887327428972105
1.364723618090452,0.33899497487437186,0.29154934145086436
1.3710552763819093,0.33899497487437186,0.29154934145086436
1.3773869346733667,0.33899497487437186,0.2999991371118258
1.383718592964824,0.33899497487437186,0.2999991371118258
1.3900502512562811,0.33899497487437186,0.2999991371118258
1.3963819095477386,0.33899497487437186,0.30281573566547965
1.4027135678391958,0.33899497487437186,0.30281573566547965
1.409045226130653,0.33899497487437186,0.30281573566547965
1.4153768844221104,0.33899497487437186,0.30281573566547965
1.4217085427135676,0.33899497487437186,0.30281573566547965
1.4280402010050248,0.33899497487437186,0.30281573566547965
1.4343718592964823,0.33899497487437186,0.30281573566547965
1.4407035175879395,0.33899497487437186,0.30281573566547965
1.4470351758793967,0.33899497487437186,0.30281573566547965
1.453366834170854,0.33899497487437186,0.30281573566547965
1.4596984924623113,0.33899497487437186,0.30281573566547965
1.4660301507537687,0.33899497487437186,0.30281573566547965
1.472361809045226,0.33899497487437186,0.30281573566547965
1.4786934673366832,0.33899497487437186,0.30281573566547965
1.4850251256281406,0.33899497487437186,0.30281573566547965
1.4913567839195978,0.33899497487437186,0.30281573566547965
1.497688442211055,0.33899497487437186,0.30281573566547965
1.5040201005025124,0.33899497487437186,0.30281573566547965
1.5103517587939697,0.33899497487437186,0.30281573566547965
1.5166834170854269,0.33899497487437186,0.30281573566547965
1.5230150753768843,0.33899497487437186,0.30281573566547965
1.5293467336683415,0.33899497487437186,0.30281573566547965
1.5356783919597987,0.33899497487437186,0.30281573566547965
1.5420100502512561,0.33899497487437186,0.30281573566547965
1.5483417085427134,0.33899497487437186,0.30281573566547965
1.5546733668341706,0.33899497487437186,0.30281573566547965
1.561005025125628,0.33899497487437186,0.30281573566547965
1.5673366834170852,0.33899497487437186,0.30281573566547965
1.5736683417085424,0.33899497487437186,0.30281573566547965
1.5799999999999998,0.33899497487437186,0.30281573566547965
0.32,0.3453266331658291,0.2666073667624353
0.32633165829145727,0.3453266331658291,0.2666073667624353
0.3326633165829146,0.3453266331658291,0.2666073667624353
0.33899497487437186,0.3453266331658291,0.2666073667624353
0.3453266331658291,0.3453266331658291,0.2666073667624353
0.35165829145728644,0.3453266331658291,0.2666073667624353
0.3579899497487437,0.3453266331658291,0.2666073667624353
0.364321608040201,0.3453266331658291,0.2666073667624353
0.3706532663316583,0.3453266331658291,0.2666073667624353
0.37698492462311556,0.3453266331658291,0.2666073667624353
0.3833165829145728,0.3453266331658291,0.2666073667624353
0.38964824120603014,0.3453266331658291,0.2666073667624353
0.3959798994974874,0.3453266331658291,0.2666073667624353
0.40231155778894473,0.3453266331658291,0.2666073667624353
0.408643216080402,0.3453266331658291,0.2666073667624353
0.4149748743718593,0.3453266331658291,0.2666073667624353
0.4213065326633166,0.3453266331658291,0.2666073667624353
0.42763819095477384,0.3453266331658291,0.2666073667624353
0.43396984924623117,0.3453266331658291,0.2666073667624353
0.44030150753768843,0.3453266331658291,0.2666073667624353
0.4466331658291457,0.3453266331658291,0.2666073667624353
0.452964824120603,0.3453266331658291,0.2666073667624353
0.4592964824120603,0.3453266331658291,0.2666073667624353
0.46562814070351755,0.3453266331658291,0.2666073667624353
0.47195979899497487,0.3453266331658291,0.2666073667624353
0.47829145728643213,0.3453266331658291,0.2666073667624353
0.4846231155778894,0.3453266331658291,0.2666073667624353
